"Cód","Código de barras","Nome","Fornecedor","Fabricante","Preço Tabela","Replicação de preço","Custo","Resultado Financeiro","Markup","Estoque","Aliquota","Grupo linha","Sub grupo","Comissão Vendedor","Comissão Veterinário","CSOSN/CST","Status","Código de barras 2","Código de barras 3","Código de barras 4"
"842355","7908260361950","BRINQ. DOG BOLA PETISQUEIRA","FABRICA PET CMT ROUPAS","NAO INFORMADO","R$ 37,99","Ativo","R$ 25,00","R$ 12,99","52,0%","2","Tributada ICMS","BRINQUEDOS","BRINQUEDO","0.00","0.00","00","Ativo","","",""
"887835","7908260361738","BRINQ. DOG PETISQUEIRA DOCINHO","FABRICA PET CMT ROUPAS","NAO INFORMADO","R$ 37,99","Ativo","R$ 25,00","R$ 12,99","52,0%","2","Tributada ICMS","BRINQUEDOS","BRINQUEDO","0.00","0.00","00","Ativo","","",""
"980435","7898608630773","BRINQ. FRANGO SONORO GRITADOR MEDIO 31CM","TEX VENTURA","NAO INFORMADO","R$ 15,99","Ativo","R$ 7,94","R$ 8,05","101,4%","0","Tributada ICMS","BRINQUEDOS","BRINQUEDO","0.00","0.00","00","Ativo","","",""
"615176","7898727480167","BRINQ. GATO ACRILICO C/4UN 3,8CM","TEX VENTURA","NAO INFORMADO","R$ 10,99","Ativo","R$ 5,29","R$ 5,70","107,8%","5","Subst. Tributaria","BRINQUEDOS","BRINQUEDO","0.00","0.00","60","Ativo","","",""
"242036","7898727481416","BRINQ. GATO BOLINHA ACRILICO C/4UN COD1015","TEX VENTURA","NAO INFORMADO","R$ 7,99","Ativo","R$ 3,17","R$ 4,82","152,1%","5","Tributada ICMS","BRINQUEDOS","BRINQUEDO","0.00","0.00","00","Ativo","","",""
"184779","7898727480204","BRINQ. GATO BOLINHA C/ PENA C/4 UND","TEX VENTURA","NAO INFORMADO","R$ 14,99","Ativo","R$ 5,71","R$ 9,28","162,5%","14","Tributada ICMS","BRINQUEDOS","BRINQUEDO","0.00","0.00","00","Ativo","","",""
"470056","7898727480181","BRINQ. GATO CARROSSEL C/4UN","TEX VENTURA","NAO INFORMADO","R$ 9,99","Ativo","R$ 7,14","R$ 2,85","39,9%","4","Tributada ICMS","BRINQUEDOS","BRINQUEDO","0.00","0.00","00","Ativo","","",""
"707357","7898602026084","BRINQ. GATO FUNBALL C/ GUIZO 7CM","TEX VENTURA","NAO INFORMADO","R$ 16,99","Ativo","R$ 9,89","R$ 7,10","71,8%","12","Tributada ICMS","BRINQUEDOS","BRINQUEDO","0.00","0.00","00","Ativo","","",""
"321698","7898727481867","BRINQ. GATO RATINHO DIVERT SISAL 7,50CM","TEX VENTURA","NAO INFORMADO","R$ 7,99","Ativo","R$ 5,49","R$ 2,50","45,5%","10","Tributada ICMS","BRINQUEDOS","BRINQUEDO","0.00","0.00","00","Ativo","","",""
"414530","7898683361289","BRINQ. GATOS ABACATE CATNIP","PRIMAL PET (BONTRATO)","NAO INFORMADO","R$ 12,99","Ativo","R$ 6,56","R$ 6,43","98,0%","4","Tributada ICMS","BRINQUEDOS","BRINQUEDO","0.00","0.00","00","Ativo","7898491039141","",""
"182382","7898727481652","BRINQ. HALTERES ESPECIAL PREMIUM 16CM","TEX VENTURA","NAO INFORMADO","R$ 21,99","Ativo","R$ 0,00","R$ 21,99","100,0%","0","Tributada ICMS","BRINQUEDOS","BRINQUEDO","0.00","0.00","00","Ativo","","",""
"905271","7898727481461","BRINQ. INTERATIVO DENTAL COLOR 14CM","TEX VENTURA","NAO INFORMADO","R$ 15,99","Ativo","R$ 10,99","R$ 5,00","45,5%","10","Tributada ICMS","BRINQUEDOS","BRINQUEDO","0.00","0.00","00","Ativo","","",""
"113368","7898727481546","BRINQ. INTERATIVO FORMATO DE OSSO 14CM","TEX VENTURA","NAO INFORMADO","R$ 11,99","Ativo","R$ 7,69","R$ 4,30","55,9%","0","Subst. Tributaria","BRINQUEDOS","BRINQUEDO","0.00","0.00","60","Ativo","","",""
"210859","7898727481645","BRINQ. OSSINHO BORRACHA TORP.CARNE 10CM","TEX VENTURA","NAO INFORMADO","R$ 10,99","Ativo","R$ 7,25","R$ 3,74","51,6%","7","Tributada ICMS","BRINQUEDOS","BRINQUEDO","0.00","0.00","00","Ativo","","",""
"189559","7898727482277","BRINQ. OSSO C/BOLA BORRACHA ESP. MACICO","TEX VENTURA","NAO INFORMADO","R$ 11,99","Ativo","R$ 0,00","R$ 11,99","100,0%","0","Tributada ICMS","BRINQUEDOS","BRINQUEDO","0.00","0.00","00","Ativo","","",""
"110444","7898070202645","BRINQ. OSSO CHICLETE MEDIO N.2 UN","VENTURA","NAO INFORMADO","R$ 5,99","Ativo","R$ 2,91","R$ 3,08","105,8%","0","Tributada ICMS","BRINQUEDOS","BRINQUEDO","0.00","0.00","00","Ativo","","",""
"120201","7898727482208","BRINQ. OSSO COLOR C/TRIAN SONORO","TEX VENTURA","NAO INFORMADO","R$ 26,99","Ativo","R$ 17,84","R$ 9,15","51,3%","0","Tributada ICMS","BRINQUEDOS","BRINQUEDO","0.00","0.00","00","Ativo","","",""
"124936","7898727481355","BRINQ. PARA GATO COM GUIZO G 10CM","TEX VENTURA","NAO INFORMADO","R$ 18,99","Ativo","R$ 0,00","R$ 18,99","100,0%","0","Tributada ICMS","BRINQUEDOS","BRINQUEDO","0.00","0.00","00","Ativo","","",""
"767142","7898727481362","BRINQ. PARA GATO COM GUIZO M-7,5CM","TEX VENTURA","NAO INFORMADO","R$ 15,99","Ativo","R$ 9,44","R$ 6,55","69,4%","0","Tributada ICMS","BRINQUEDOS","BRINQUEDO","0.00","0.00","00","Ativo","","",""
"961287","7890000961287","BRINQ. PASS. BALANCO COLOR","DINAPET COMERCIAL ATACADISTA LTDA","NAO INFORMADO","R$ 13,99","Ativo","R$ 0,00","R$ 13,99","100,0%","0","Tributada ICMS","PASSAROS/OUTROS PETS","BRINQUEDO","0.00","0.00","00","Ativo","","",""
"148437","7890000148437","BRINQ. PASS. ESCADA GD MAD","DINAPET COMERCIAL ATACADISTA LTDA","NAO INFORMADO","R$ 38,99","Ativo","R$ 0,00","R$ 38,99","100,0%","0","Tributada ICMS","PASSAROS/OUTROS PETS","BRINQUEDO","0.00","0.00","00","Ativo","","",""
"166027","7890000166027","BRINQ. PASS. ESCADA MD MAD.","DINAPET COMERCIAL ATACADISTA LTDA","NAO INFORMADO","R$ 27,99","Ativo","R$ 0,00","R$ 27,99","100,0%","0","Tributada ICMS","PASSAROS/OUTROS PETS","BRINQUEDO","0.00","0.00","00","Ativo","","",""
"564434","7890000564434","BRINQ. PASS. ESCADA PQ MAD.","DINAPET COMERCIAL ATACADISTA LTDA","NAO INFORMADO","R$ 16,99","Ativo","R$ 0,00","R$ 16,99","100,0%","0","Tributada ICMS","PASSAROS/OUTROS PETS","BRINQUEDO","0.00","0.00","00","Ativo","","",""
"323496","7890000323496","BRINQ. PASS. N. 3","DINAPET COMERCIAL ATACADISTA LTDA","NAO INFORMADO","R$ 31,99","Ativo","R$ 0,00","R$ 31,99","100,0%","0","Tributada ICMS","PASSAROS/OUTROS PETS","BRINQUEDO","0.00","0.00","00","Ativo","","",""
"158365","7890000158365","BRINQ. PASS. PARQUE ABACO GD","DINAPET COMERCIAL ATACADISTA LTDA","NAO INFORMADO","R$ 99,99","Ativo","R$ 0,00","R$ 99,99","100,0%","0","Tributada ICMS","PASSAROS/OUTROS PETS","BRINQUEDO","0.00","0.00","00","Ativo","","",""
"133028","7890000133028","BRINQ. PASS. PARQUE PQ","DINAPET COMERCIAL ATACADISTA LTDA","NAO INFORMADO","R$ 63,99","Ativo","R$ 0,00","R$ 63,99","100,0%","0","Tributada ICMS","PASSAROS/OUTROS PETS","BRINQUEDO","0.00","0.00","00","Ativo","","",""
"436126","7898602026022","BRINQ. PASSAROS ESCADA ESPELHADA","TEX VENTURA","NAO INFORMADO","R$ 10,99","Ativo","R$ 5,29","R$ 5,70","107,8%","0","Tributada ICMS","BRINQUEDOS","BRINQUEDO","0.00","0.00","00","Ativo","","",""
"100558","7898602026053","BRINQ. PASSAROS ESPELHO DIVERTIDO","TEX VENTURA","NAO INFORMADO","R$ 10,99","Ativo","R$ 5,29","R$ 5,70","107,8%","0","Tributada ICMS","BRINQUEDOS","BRINQUEDO","0.00","0.00","00","Ativo","","",""
"627462","7898727481034","BRINQ. PELUCIA E VELUDO HALTERES 23CM","TEX VENTURA","NAO INFORMADO","R$ 24,99","Ativo","R$ 0,00","R$ 24,99","100,0%","0","Tributada ICMS","BRINQUEDOS","BRINQUEDO","0.00","0.00","00","Ativo","","",""
"795162","7898608639110","BRINQ. PELUCIA ELEFANTE 18CM","TEX VENTURA","NAO INFORMADO","R$ 39,99","Ativo","R$ 19,90","R$ 20,09","101,0%","3","Tributada ICMS","BRINQUEDOS","BRINQUEDO","0.00","0.00","00","Ativo","","",""
"122118","7908390319579","BRINQ. PELUCIA FAZENDA PATINHO 25CM PROCANINE","VENTURA","NAO INFORMADO","R$ 26,99","Ativo","R$ 16,90","R$ 10,09","59,7%","0","Tributada ICMS","BRINQUEDOS","BRINQUEDO","0.00","0.00","00","Ativo","","",""
"162642","7898608639103","BRINQ. PELUCIA GIRAFA 19CM","TEX VENTURA","NAO INFORMADO","R$ 39,99","Ativo","R$ 19,90","R$ 20,09","101,0%","3","Tributada ICMS","BRINQUEDOS","BRINQUEDO","0.00","0.00","00","Ativo","7898608639103","",""
"367585","7898608635655","BRINQ. PELUCIA PINGUIM 18CM","TEX VENTURA","NAO INFORMADO","R$ 39,99","Ativo","R$ 19,90","R$ 20,09","101,0%","1","Tributada ICMS","BRINQUEDOS","BRINQUEDO","0.00","0.00","00","Ativo","","",""
"105181","7898608635662","BRINQ. PELUCIA PINTINHO AMARELO 15CM","TEX VENTURA","NAO INFORMADO","R$ 39,99","Ativo","R$ 19,90","R$ 20,09","101,0%","1","Tributada ICMS","BRINQUEDOS","BRINQUEDO","0.00","0.00","00","Ativo","","",""
"485516","7908390318428","BRINQ. PELUCIA SAFARI LEAO PROCANINE","VENTURA","NAO INFORMADO","R$ 26,99","Ativo","R$ 16,90","R$ 10,09","59,7%","0","Tributada ICMS","BRINQUEDOS","BRINQUEDO","0.00","0.00","00","Ativo","","",""
"771136","7908390318374","BRINQ. PELUCIA SAFARI MACACO PROCANINE","VENTURA","NAO INFORMADO","R$ 26,99","Ativo","R$ 16,90","R$ 10,09","59,7%","0","Tributada ICMS","BRINQUEDOS","BRINQUEDO","0.00","0.00","00","Ativo","","",""
"9281","2010000003640","BRINQ. PLASTICO BOLA CRAVO SORTIDA MB -199","BONTRATO","NAO INFORMADO","R$ 9,99","Ativo","R$ 5,12","R$ 4,87","95,1%","0","Tributada ICMS","BRINQUEDOS","BRINQUEDO","0.00","0.00","00","Ativo","","",""
"9294","2040000000493","BRINQ. PLASTICO BOLA CRAVO SORTIDA MB-58","BONTRATO MATRIZ","NAO INFORMADO","R$ 9,99","Ativo","R$ 4,86","R$ 5,13","105,6%","0","Tributada ICMS","BRINQUEDOS","BRINQUEDO","0.00","0.00","00","Ativo","","",""
"723079","7898727481980","BRINQ. PREM TRP FUTEBOL C/CRAVO GG APITO","TEX VENTURA","NAO INFORMADO","R$ 31,99","Ativo","R$ 0,00","R$ 31,99","100,0%","0","Tributada ICMS","BRINQUEDOS","BRINQUEDO","0.00","0.00","00","Ativo","","",""
"459392","7898727480266","BRINQ. RATINHO COM CORDA PELUCIA 15CM","TEX VENTURA","NAO INFORMADO","R$ 9,99","Ativo","R$ 4,57","R$ 5,42","118,6%","31","Tributada ICMS","BRINQUEDOS","BRINQUEDO","0.00","0.00","00","Ativo","","",""
"411391","7898491030292","BRINQ. RATINHO CORDA GRANDE","CHALESCO","NAO INFORMADO","R$ 22,99","Ativo","R$ 12,12","R$ 10,87","89,7%","0","Tributada ICMS","BRINQUEDOS","BRINQUEDO","0.00","0.00","00","Ativo","","",""
"611276","7898727482185","BRINQ. S.PREM FUT TRIAN COLOR SONORO","TEX VENTURA","NAO INFORMADO","R$ 33,99","Ativo","R$ 16,95","R$ 17,04","100,5%","3","Tributada ICMS","BRINQUEDOS","BRINQUEDO","0.00","0.00","00","Ativo","","",""
"533925","7898727482123","BRINQ. SUPER PREMIUM BOLA MIX APITO 7,5CM","TEX VENTURA","NAO INFORMADO","R$ 22,99","Ativo","R$ 14,29","R$ 8,70","60,9%","3","Tributada ICMS","BRINQUEDOS","BRINQUEDO","0.00","0.00","00","Ativo","7898727482093","",""
"11157","7898430604287","BRINQ. VINIL CORAÇÃO C/CORDA CORES CLUB","02-OBOM Pet Pedra Guaratiba","NAO INFORMADO","R$ 14,99","Ativo","R$ 6,19","R$ 8,80","142,2%","6","Tributada ICMS","BRINQUEDOS","BRINQUEDO","0.00","0.00","00","Ativo","","",""
"11149","7898430604447","BRINQ. VINIL JAVALI CLUB","PRIMAL PET (BONTRATO)","NAO INFORMADO","R$ 14,99","Ativo","R$ 6,79","R$ 8,20","120,8%","3","Tributada ICMS","BRINQUEDOS","BRINQUEDO","0.00","0.00","00","Ativo","","",""
"134210","7898727481164","BRINQ. VINIL OSSO 15CM","TEX VENTURA","NAO INFORMADO","R$ 7,99","Ativo","R$ 5,24","R$ 2,75","52,5%","0","Tributada ICMS","BRINQUEDOS","BRINQUEDO","0.00","0.00","00","Ativo","","",""
"4552","7898615154668","BRNQ GATOS NAPI VARA V-02","VENTURA","NAO INFORMADO","R$ 100,15","Ativo","R$ 5,44","R$ 94,71","1741,0%","0","Tributada ICMS","BRINQUEDOS","BRINQUEDO","0.00","0.00","00","Ativo","","",""
"139335","7890000139335","CADEIRA CAIXA EXECUTIVA COM ARO COR PRETA","MOVEIS LOJA","NAO INFORMADO","R$ 0,00","Ativo","R$ 0,00","R$ 0,00","100,0%","0","Tributada ICMS","(ATIVO/USO CONSUMO)","(ATIVO IMOBILIZADO)","0.00","0.00","00","Ativo","","",""
"4237","7890000001632","CADEIRA OP CAIXA","SHOPPING MATRIZ","NAO INFORMADO","R$ 0,00","Ativo","R$ 0,00","R$ 0,00","100,0%","0","Tributada ICMS","(ATIVO/USO CONSUMO)","(ATIVO IMOBILIZADO)","0.00","0.00","00","Ativo","","",""
"5976","7898430603327","CAIXA DE TRANSPORTE CLUB CONFORT","BONTRATO","NAO INFORMADO","R$ 49,99","Ativo","R$ 38,48","R$ 11,51","29,9%","0","Tributada ICMS","ACESSORIOS","TRANSPORTE","0.00","0.00","00","Ativo","","",""
"374683","7890000374683","CAIXA LARVA N 2 S/ TELA","DINAPET COMERCIAL ATACADISTA LTDA","NAO INFORMADO","R$ 29,99","Ativo","R$ 0,00","R$ 29,99","100,0%","0","Tributada ICMS","PASSAROS/OUTROS PETS","BRINQUEDO","0.00","0.00","00","Ativo","","",""
"8559","7898657610559","CAIXA TRANSPORTE PATA FORTE AZUL N4","BBBPET","NAO INFORMADO","R$ 159,90","Ativo","R$ 117,49","R$ 42,41","36,1%","0","Tributada ICMS","ACESSORIOS","TRANSPORTE","0.00","0.00","00","Ativo","","",""
"8565","7898657610580","CAIXA TRANSPORTE PATA FORTE CINZA N4","BBBPET","NAO INFORMADO","R$ 159,90","Ativo","R$ 117,49","R$ 42,41","36,1%","0","Tributada ICMS","ACESSORIOS","TRANSPORTE","0.00","0.00","00","Ativo","","",""
"8563","7898657610566","CAIXA TRANSPORTE PATA FORTE ROSA N4","BBBPET","NAO INFORMADO","R$ 159,90","Ativo","R$ 117,49","R$ 42,41","36,1%","0","Tributada ICMS","ACESSORIOS","TRANSPORTE","0.00","0.00","00","Ativo","","",""
"9985","7890000002332","CALOPSITA ALBINA","MUNDONGOS E MUNDO DOS TOPETES","NAO INFORMADO","R$ 639,90","Ativo","R$ 460,49","R$ 179,41","39,0%","0","Tributada ICMS","PASSAROS/OUTROS PETS","ANIMAIS SILVESTRES","0.00","0.00","00","Ativo","","",""
"9983","7890000002325","CALOPSITA CARA BRANCA","MUNDONGOS E MUNDO DOS TOPETES","NAO INFORMADO","R$ 561,90","Ativo","R$ 403,96","R$ 157,94","39,1%","0","Tributada ICMS","PASSAROS/OUTROS PETS","ANIMAIS SILVESTRES","0.00","0.00","00","Ativo","","",""
"9856","7890000002295","CALOPSITA COMUM","MUNDONGOS E MUNDO DOS TOPETES","NAO INFORMADO","R$ 443,90","Ativo","R$ 319,15","R$ 124,75","39,1%","0","Tributada ICMS","PASSAROS/OUTROS PETS","ANIMAIS SILVESTRES","0.00","0.00","00","Ativo","","",""
"1183","7898699970512","CAMA BELLA N1 52X40X17CM","DORLLY PET","NAO INFORMADO","R$ 124,99","Ativo","R$ 87,35","R$ 37,64","43,1%","-1","Tributada ICMS","ACESSORIOS","CONFORTO","0.00","0.00","00","Ativo","","",""
"1185","7898699970505","CAMA BELLA N2 64X51X17CM","DORLLY PET","NAO INFORMADO","R$ 153,99","Ativo","R$ 107,62","R$ 46,37","43,1%","1","Tributada ICMS","ACESSORIOS","CONFORTO","0.00","0.00","00","Ativo","","",""
"105268","7898699970499","CAMA BELLA N3 68X53X17CM","DORLLY PET","NAO INFORMADO","R$ 159,90","Ativo","R$ 88,44","R$ 71,46","80,8%","1","Tributada ICMS","ACESSORIOS","CAMINHAS / CASINHAS","0.00","0.00","00","Ativo","","",""
"11324","7893258880226","CAMA CAMURCA SUPER PREMIUM VERM/CINZ M 57X46X19","BONTRATO MATRIZ","NAO INFORMADO","R$ 139,90","Ativo","R$ 98,84","R$ 41,06","41,5%","0","Tributada ICMS","ACESSORIOS","CONFORTO","0.00","0.00","00","Ativo","","",""
"11312","618231723911","CAMA CORINO QUADRADA C/VIES M 55X55X15","BONTRATO MATRIZ","NAO INFORMADO","R$ 149,90","Ativo","R$ 105,47","R$ 44,43","42,1%","0","Tributada ICMS","ACESSORIOS","CONFORTO","0.00","0.00","00","Ativo","","",""
"11314","7908657104696","CAMA CORINO QUADRADA C/VIES P 40X40X12","BONTRATO MATRIZ","NAO INFORMADO","R$ 129,90","Ativo","R$ 92,27","R$ 37,63","40,8%","0","Tributada ICMS","ACESSORIOS","CONFORTO","0.00","0.00","00","Ativo","","",""
"187635","7908657102531","CAMA CORINO/PELUCIA CARNEIRO CLUB N1","PRIMAL PET (BONTRATO)","NAO INFORMADO","R$ 139,90","Ativo","R$ 0,00","R$ 139,90","100,0%","0","Tributada ICMS","ACESSORIOS","CAMINHAS / CASINHAS","0.00","0.00","00","Ativo","","",""
"139233","7908657102555","CAMA CORINO/PELUCIA CARNEIRO CLUB N3","PRIMAL PET (BONTRATO)","NAO INFORMADO","R$ 188,90","Ativo","R$ 0,00","R$ 188,90","100,0%","0","Tributada ICMS","ACESSORIOS","CAMINHAS / CASINHAS","0.00","0.00","00","Ativo","","",""
"11318","7898430559952","CAMA CORINO/PELUCIA EUROPA N2 49X39X16","BONTRATO MATRIZ","NAO INFORMADO","R$ 119,90","Ativo","R$ 84,35","R$ 35,55","42,1%","0","Tributada ICMS","ACESSORIOS","CONFORTO","0.00","0.00","00","Ativo","","",""
"11320","7898430559969","CAMA CORINO/PELUCIA EUROPA N3 55X41X17","BONTRATO MATRIZ","NAO INFORMADO","R$ 139,90","Ativo","R$ 96,23","R$ 43,67","45,4%","0","Tributada ICMS","ACESSORIOS","CONFORTO","0.00","0.00","00","Ativo","","",""
"11322","7898430559983","CAMA CORINO/PELUCIA EUROPA N5 66X50X20","BONTRATO MATRIZ","NAO INFORMADO","R$ 169,90","Ativo","R$ 121,31","R$ 48,59","40,1%","0","Tributada ICMS","ACESSORIOS","CONFORTO","0.00","0.00","00","Ativo","","",""
"103664","7898699970741","CAMA EUROPA GIGANTE 06","DORLLY PET","NAO INFORMADO","R$ 149,90","Ativo","R$ 97,00","R$ 52,90","54,5%","1","Tributada ICMS","ACESSORIOS","CAMINHAS / CASINHAS","0.00","0.00","00","Ativo","","",""
"523885","7898699970758","CAMA EUROPA GIGANTE 07","DORLLY PET","NAO INFORMADO","R$ 159,90","Inativo","R$ 105,30","R$ 54,60","51,9%","0","Tributada ICMS","ACESSORIOS","CAMINHAS / CASINHAS","0.00","0.00","00","Ativo","","",""
"151595","7898699970765","CAMA EUROPA GIGANTE 08","DORLLY PET","NAO INFORMADO","R$ 199,90","Inativo","R$ 135,93","R$ 63,97","47,1%","1","Tributada ICMS","ACESSORIOS","CAMINHAS / CASINHAS","0.00","0.00","00","Ativo","","",""
"3406","7898957892808","CAMA EUROPA GORGURINHO 02","CARIOCANIMAL","NAO INFORMADO","R$ 29,99","Ativo","R$ 26,60","R$ 3,39","12,7%","-3","Tributada ICMS","ACESSORIOS","CONFORTO","0.00","0.00","00","Ativo","","",""
"241479","7898699970208","CAMA EUROPA N1","DORLLY PET","NAO INFORMADO","R$ 19,99","Inativo","R$ 9,50","R$ 10,49","110,4%","-2","Tributada ICMS","ACESSORIOS","CONFORTO","0.00","0.00","00","Ativo","","",""
"152620","7898699970215","CAMA EUROPA N2","DORLLY PET","NAO INFORMADO","R$ 26,99","Inativo","R$ 14,25","R$ 12,74","89,4%","-2","Tributada ICMS","ACESSORIOS","CONFORTO","0.00","0.00","00","Ativo","","",""
"618570","7898699970222","CAMA EUROPA N3","DORLLY PET","NAO INFORMADO","R$ 35,99","Inativo","R$ 19,00","R$ 16,99","89,4%","-2","Tributada ICMS","ACESSORIOS","CONFORTO","0.00","0.00","00","Ativo","","",""
"424246","7898699970239","CAMA EUROPA N4","DORLLY PET","NAO INFORMADO","R$ 39,99","Inativo","R$ 23,75","R$ 16,24","68,4%","-3","Tributada ICMS","ACESSORIOS","CONFORTO","0.00","0.00","00","Ativo","","",""
"561138","7898699970246","CAMA EUROPA N5","DORLLY PET","NAO INFORMADO","R$ 45,99","Inativo","R$ 28,50","R$ 17,49","61,4%","-1","Tributada ICMS","ACESSORIOS","CONFORTO","0.00","0.00","00","Ativo","","",""
"899582","7908260344083","CAMA F. PET  ALLIGATOR G","FABRICA PET CMT ROUPAS","NAO INFORMADO","R$ 165,99","Ativo","R$ 120,00","R$ 45,99","38,3%","2","Tributada ICMS","ACESSORIOS","CAMINHAS / CASINHAS","0.00","0.00","00","Ativo","","",""
"755604","7908260342812","CAMA F. PET ABACAXI M","FABRICA PET CMT ROUPAS","NAO INFORMADO","R$ 175,90","Ativo","R$ 131,25","R$ 44,65","34,0%","2","Tributada ICMS","ACESSORIOS","CAMINHAS / CASINHAS","0.00","0.00","00","Ativo","","",""
"763879","7908260344090","CAMA F. PET ALLIGATOR M","FABRICA PET CMT ROUPAS","NAO INFORMADO","R$ 145,90","Ativo","R$ 105,00","R$ 40,90","39,0%","2","Tributada ICMS","ACESSORIOS","CAMINHAS / CASINHAS","0.00","0.00","00","Ativo","","",""
"177268","7908260343581","CAMA F. PET BEAR FACE ROSA M","FABRICA PET CMT ROUPAS","NAO INFORMADO","R$ 167,00","Ativo","R$ 112,50","R$ 54,50","48,4%","2","Tributada ICMS","ACESSORIOS","CAMINHAS / CASINHAS","0.00","0.00","00","Ativo","","",""
"320240","7908260342553","CAMA F. PET PIRULITO AZUL G","FABRICA PET CMT ROUPAS","NAO INFORMADO","R$ 149,99","Ativo","R$ 101,25","R$ 48,74","48,1%","2","Tributada ICMS","ACESSORIOS","CAMINHAS / CASINHAS","0.00","0.00","00","Ativo","","",""
"837","7898430599255","CAMA FIBRA ANK KIT C/3UND","BONTRATO MATRIZ","NAO INFORMADO","R$ 1,18","Ativo","R$ 64,13","R$ -62,95","-98,2%","0","Tributada ICMS","ACESSORIOS","CONFORTO","0.00","0.00","00","Ativo","","",""
"7605","7890000177351","CAMA FLEX RATINHA 40X45CM","VENTURA","NAO INFORMADO","R$ 75,99","Ativo","R$ 42,29","R$ 33,70","79,7%","0","Tributada ICMS","ACESSORIOS","CONFORTO","0.00","0.00","00","Ativo","","",""
"7607","7908390319036","CAMA FLEX RATINHO 40X45CM","VENTURA","NAO INFORMADO","R$ 75,99","Ativo","R$ 42,29","R$ 33,70","79,7%","0","Tributada ICMS","ACESSORIOS","CONFORTO","0.00","0.00","00","Ativo","","",""
"3404","7898957892792","CAMA GORGURINHO 01","CARIOCANIMAL","NAO INFORMADO","R$ 25,99","Ativo","R$ 23,50","R$ 2,49","10,6%","-2","Tributada ICMS","ACESSORIOS","CONFORTO","0.00","0.00","00","Ativo","","",""
"3408","7898957892815","CAMA GORGURINHO 03","CARIOCANIMAL","NAO INFORMADO","R$ 37,99","Ativo","R$ 30,49","R$ 7,50","24,6%","-2","Tributada ICMS","ACESSORIOS","CONFORTO","0.00","0.00","00","Ativo","","",""
"3410","7898957892822","CAMA GORGURINHO 04","CARIOCANIMAL","NAO INFORMADO","R$ 44,99","Ativo","R$ 30,49","R$ 14,50","47,6%","-2","Tributada ICMS","ACESSORIOS","CONFORTO","0.00","0.00","00","Ativo","","",""
"831739","7898957892839","CAMA GORGURINHO 05","CARIOCANIMAL","NAO INFORMADO","R$ 56,99","Ativo","R$ 0,00","R$ 56,99","100,0%","-1","Tributada ICMS","ACESSORIOS","CONFORTO","0.00","0.00","00","Ativo","","",""
"176874","7890000176873","CAMA GORGURINHO CLUB N1","PRIMAL PET (BONTRATO)","NAO INFORMADO","R$ 19,90","Ativo","R$ 9,50","R$ 10,40","109,5%","1","Tributada ICMS","ACESSORIOS","CAMINHAS / CASINHAS","0.00","0.00","00","Ativo","","",""
"917538","7908657156640","CAMA GORGURINHO CLUB N2","PRIMAL PET (BONTRATO)","NAO INFORMADO","R$ 24,99","Ativo","R$ 12,50","R$ 12,49","99,9%","-2","Tributada ICMS","ACESSORIOS","CAMINHAS / CASINHAS","0.00","0.00","00","Ativo","","",""
"149903","7908657156657","CAMA GORGURINHO CLUB N3","PRIMAL PET (BONTRATO)","NAO INFORMADO","R$ 28,99","Ativo","R$ 14,50","R$ 14,49","99,9%","-2","Tributada ICMS","ACESSORIOS","CAMINHAS / CASINHAS","0.00","0.00","00","Ativo","","",""
"375852","7890000375856","CAMA GORGURINHO CLUB N4","PRIMAL PET (BONTRATO)","NAO INFORMADO","R$ 31,99","Ativo","R$ 16,00","R$ 15,99","99,9%","-1","Tributada ICMS","ACESSORIOS","CAMINHAS / CASINHAS","0.00","0.00","00","Ativo","","",""
"446362","7890000446365","CAMA GORGURINHO CLUB N5","PRIMAL PET (BONTRATO)","NAO INFORMADO","R$ 39,99","Ativo","R$ 20,00","R$ 19,99","100,0%","1","Tributada ICMS","ACESSORIOS","CAMINHAS / CASINHAS","0.00","0.00","00","Ativo","","",""
"100795","7898957892969","CAMA IGLU NYLON G","FOGO E FAISCA PET","NAO INFORMADO","R$ 89,99","Ativo","R$ 40,00","R$ 49,99","125,0%","0","Tributada ICMS","ACESSORIOS","CAMINHAS / CASINHAS","0.00","0.00","00","Ativo","","",""
"490768","7898957892952","CAMA IGLU NYLON M","FOGO E FAISCA PET","NAO INFORMADO","R$ 75,99","Ativo","R$ 35,00","R$ 40,99","117,1%","0","Tributada ICMS","ACESSORIOS","CAMINHAS / CASINHAS","0.00","0.00","00","Ativo","","",""
"103075","7898954970868","CAMA IGLU NYLON P","FOGO E FAISCA PET","NAO INFORMADO","R$ 58,99","Ativo","R$ 30,00","R$ 28,99","96,6%","0","Tributada ICMS","ACESSORIOS","CAMINHAS / CASINHAS","0.00","0.00","00","Ativo","","",""
"11326","7899907603291","CAMA LINHO BEGE G 70X60X15","BONTRATO MATRIZ","NAO INFORMADO","R$ 149,90","Ativo","R$ 107,00","R$ 42,90","40,1%","0","Tributada ICMS","ACESSORIOS","CONFORTO","0.00","0.00","00","Ativo","","",""
"11328","7899907603284","CAMA LINHO BEGE M 60X50X14","BONTRATO MATRIZ","NAO INFORMADO","R$ 129,90","Ativo","R$ 88,52","R$ 41,38","46,7%","0","Tributada ICMS","ACESSORIOS","CONFORTO","0.00","0.00","00","Ativo","","",""
